# sample; mag1 in nT; mag2 in nT; grad in nT
7451705;43661.55645000337245;43683.39512152018142;-21.83867151680063
7451706;43664.71361843744671;43685.19276674165303;-20.47914830420045
7451707;43666.86665995292424;43688.64746082165220;-21.78080086873506
7451708;43671.73425738986407;43692.22733961636550;-20.49308222650624
7451709;43674.08864176160569;43695.86884903378814;-21.78020727217746
7451710;43673.64180588287854;43694.13794815029541;-20.49614226741392
7451711;43669.96671018003690;43691.74450271449314;-21.77779253445812
7451712;43668.62951626053109;43689.07774199488631;-20.44822573435906
7451713;43672.58103910357022;43694.35267790043144;-21.77163879686049
7451714;43673.66651695932524;43694.12722957978986;-20.46071262045489
7451715;43672.45840077702451;43694.23622064257506;-21.77781986554928
7451716;43671.36067048853147;43691.77932800680719;-20.41865751827936
7451717;43667.98895630290644;43689.70342184464971;-21.71446554174501
7451718;43664.19953259688918;43684.59335233509773;-20.39381973820434
7451719;43661.17490127120982;43682.85350394542183;-21.67860267421731
7451720;43662.28793782833964;43682.64558912072971;-20.35765129239241
7451721;43664.50306663559604;43686.20209689372859;-21.69903025812106
7451722;43666.74460672099667;43687.09336487692781;-20.34875815593162
7451723;43661.61036326220346;43683.27191903235507;-21.66155577015745
7451724;43662.05959533878195;43682.41201505425124;-20.35241971546294
7451725;43661.91274227864778;43683.55560155193962;-21.64285927328131
7451726;43664.37304825818865;43684.72721340632415;-20.35416514813921
7451727;43666.74664975391352;43688.36818935296469;-21.62153959905377
7451728;43671.71050173307594;43692.04044393639924;-20.32994220332236
7451729;43673.64958420695621;43695.28853774826712;-21.63895354131343
7451730;43673.46569850404194;43693.76946034088905;-20.30376183685150
7451731;43670.08874501405808;43691.70245817812247;-21.61371316407184
7451732;43668.83358074940770;43689.08439680351876;-20.25081605410643
7451733;43672.81027555072797;43694.37485643733089;-21.56458088659823
7451734;43673.74963749671588;43694.01715292656445;-20.26751542985253
7451735;43672.63103393553320;43694.23829670804116;-21.60726277251036
7451736;43671.61493085997063;43691.83378390350117;-20.21885304353417
7451737;43668.80439289034985;43690.27700998595537;-21.47261709561257
7451738;43664.48640381931182;43684.63509756158601;-20.14869374226737
7451739;43661.19915246318124;43682.67347677427460;-21.47432431108485
7451740;43662.35331657530332;43682.49924078470212;-20.14592420939337
7451741;43664.87942581112293;43686.30388581006991;-21.42445999894561
7451742;43666.74920940674201;43686.87619481948059;-20.12698541273346
7451743;43661.48484760755673;43682.93004589714110;-21.44519828957598
7451744;43661.78871659588185;43681.96162344503682;-20.17290684916427
7451745;43661.61645486117777;43683.08557525494689;-21.46912039377000
7451746;43664.12011111330503;43684.26059894761420;-20.14048783430251
7451747;43666.55076224912773;43688.02098773063335;-21.47022548149929
7451748;43671.66805818987632;43691.80404282090603;-20.13598463103368
7451749;43673.56077704094059;43695.03199523749936;-21.47121819655368
7451750;43673.65265241265297;43693.79871374691720;-20.14606133427162
7451751;43670.28661869640928;43691.71403811297932;-21.42741941658503
7451752;43668.82401036386000;43688.93207784947299;-20.10806748560227
7451753;43672.99705865589931;43694.39045680164418;-21.39339814574985
7451754;43673.96370273964567;43694.06576205807505;-20.10205931842771
7451755;43672.92429832169728;43694.34664007846004;-21.42234175676682
7451756;43671.88135556742782;43691.94151869810594;-20.06016313069360
7451757;43668.37657708015468;43689.75668429344660;-21.38010721328628
7451758;43664.85748321959545;43684.89246559128514;-20.03498237169776
7451759;43661.61852478014771;43682.94376732852106;-21.32524254837760
7451760;43662.96365856265766;43682.98341344933579;-20.01975488667139
7451761;43665.03649858790595;43686.36564289789385;-21.32914430998542
7451762;43667.71813441011182;43687.70369390685664;-19.98555949674994
7451763;43662.55077925014484;43683.85439509042044;-21.30361584027315
7451764;43663.16581052773108;43683.14282601876766;-19.97701549103250
7451765;43663.01424961443990;43684.30952133670507;-21.29527172226453
7451766;43665.51787921073264;43685.52877580058703;-20.01089658985767
7451767;43667.93861585645209;43689.22299194068910;-21.28437608423330
7451768;43672.91863496207952;43692.92748415032838;-20.00884918825478
7451769;43674.79649124129355;43696.11169698156300;-21.31520574026312
7451770;43674.65875547575706;43694.66137241978868;-20.00261694403551
7451771;43671.56583783726091;43692.85166160513472;-21.28582376787248
7451772;43670.80938344526658;43690.69303487924481;-19.88365143397053
7451773;43674.09688137911871;43695.34917597031745;-21.25229459119450
7451774;43674.75251169007242;43694.68493286258308;-19.93242117250181
7451775;43673.54042519693758;43694.79410414390441;-21.25367894696610
7451776;43672.68823616985901;43692.56595656210266;-19.87772039225073
7451777;43669.31368080693210;43690.50887913945189;-21.19519833252350
7451778;43666.35464355292788;43686.14479109322565;-19.79014754029787
7451779;43662.48735860330635;43683.66635576186673;-21.17899715855731
7451780;43663.72310836680845;43683.58139687109360;-19.85828850428739
7451781;43665.35552161821397;43686.56858159977128;-21.21305998156322
7451782;43667.87824157090654;43687.71729357730510;-19.83905200639579
7451783;43662.99959468032466;43684.18191488867888;-21.18232020835238
7451784;43663.52910082890594;43683.35400508884777;-19.82490425993904
7451785;43663.15094730231067;43684.29120370631426;-21.14025640400218
7451786;43665.52631239917537;43685.37668761800887;-19.85037521883379
7451787;43667.87721807344496;43689.01974135547061;-21.14252328202981
7451788;43672.53146272812592;43692.37359834079689;-19.84213561266904
7451789;43674.51621354357485;43695.69770738950319;-21.18149384593266
7451790;43674.42264557866292;43694.27300320319773;-19.85035762454701
7451791;43671.40382510326162;43692.54452582947852;-21.14070072623207
7451792;43669.79776666612452;43689.60809867969510;-19.81033201356639
7451793;43673.75009528369264;43694.86892492185871;-21.11882963816236
7451794;43674.55798609852354;43694.35896567772579;-19.80097957919882
7451795;43673.36533331685496;43694.48831939409138;-21.12298607724122
7451796;43672.47568016508012;43692.24449638216174;-19.76881621708547
7451797;43668.95691297377198;43690.02942504999373;-21.07251207622513
7451798;43665.74280832228396;43685.48060165258357;-19.73779333029935
7451799;43662.34971806517569;43683.40688846250850;-21.05717039733567
7451800;43663.49964585778798;43683.19493083285488;-19.69528497506260
7451801;43665.32003577662545;43686.35237907811825;-21.03234330149665
7451802;43667.96284806114272;43687.66288149238244;-19.70003343125051
7451803;43663.43533527384716;43684.40391487479064;-20.96857960093930
7451804;43663.50225462282106;43683.17241206722247;-19.67015744439886
7451805;43663.08126095648913;43684.06699543146533;-20.98573447497828
7451806;43665.40154274872475;43685.07625490326609;-19.67471215454918
7451807;43668.10061682674132;43689.06355049972626;-20.96293367298367
7451808;43673.34242884038395;43692.96863296288211;-19.62620412250193
7451809;43674.79765746177145;43695.82406237346731;-21.02640491169434
7451810;43674.51557592493918;43694.23068466185941;-19.71510873691986
7451811;43671.46553172855783;43692.47097669461800;-21.00544496605891
7451812;43669.70648823909141;43689.36063942158944;-19.65415118249919
7451813;43673.47682427222026;43694.47619243041117;-20.99936815818472
7451814;43674.20711791711074;43693.90014380188950;-19.69302588477458
7451815;43673.26887393669313;43694.26073671461927;-20.99186277792191
7451816;43672.31532997057366;43691.96166533890209;-19.64633536832183
7451817;43668.77859454814461;43689.74036396916927;-20.96176942103064
7451818;43665.41000777648151;43685.01113202339184;-19.60112424691154
7451819;43662.12892150085827;43683.05234492573800;-20.92342342488573
7451820;43663.34071982341993;43682.95213501640683;-19.61141519298475
7451821;43665.03238111641986;43685.97133270624909;-20.93895158982822
7451822;43667.64128179817635;43687.21003247798944;-19.56875067981450
7451823;43662.36741915214225;43683.27074614992307;-20.90332699777488
7451824;43662.88765247242554;43682.47144224328804;-19.58378977085637
7451825;43662.62112350460666;43683.49650244848453;-20.87537894387529
7451826;43664.99552319873328;43684.56582770119712;-19.57030450245251
7451827;43667.61296443788888;43688.50349456011463;-20.89053012222454
7451828;43672.39878421292087;43691.99921836765134;-19.60043415472496
7451829;43674.44063583507523;43695.34958945203834;-20.90895361696116
7451830;43674.40264631206810;43693.99835924761283;-19.59571293555008
7451831;43671.51914186546492;43692.40969774036785;-20.89055587489242
7451832;43669.62323152239696;43689.15880418354209;-19.53557266115650
7451833;43673.43734132281679;43694.29390389345645;-20.85656257064201
7451834;43674.24648420804442;43693.78532747387362;-19.53884326582995
7451835;43673.28907611410250;43694.16215732515411;-20.87308121105611
7451836;43672.73008300551010;43692.24459295654378;-19.51450995103402
7451837;43669.20409388205007;43690.00399080235366;-20.79989692030740
7451838;43665.76306418043532;43685.22079036313517;-19.45772618269635
7451839;43662.29584091472498;43683.08911570070632;-20.79327478598599
7451840;43663.43989702551335;43682.89672585174412;-19.45682882622595
7451841;43665.41001496134413;43686.16990689084923;-20.75989192950581
7451842;43668.75499964161281;43688.14502064065891;-19.39002099904615
7451843;43662.82981092707632;43683.59420657616283;-20.76439564909399
7451844;43663.27099569494749;43682.72273255745677;-19.45173686250762
7451845;43662.79867670614476;43683.59648751164787;-20.79781080550708
7451846;43665.26938173541566;43684.73219873564813;-19.46281700022442
7451847;43668.04147235526762;43688.81554855626018;-20.77407620099534
7451848;43672.83324431582150;43692.29469527401670;-19.46145095819459
7451849;43675.04849578172434;43695.85309313941252;-20.80459735768845
7451850;43674.86318584646506;43694.35068034475262;-19.48749449828618
7451851;43672.12804820183374;43692.90478783865547;-20.77673963681996
7451852;43670.19787367725803;43689.64015559931431;-19.44228192205619
7451853;43674.12161835024745;43694.89689881008962;-20.77528045984955
7451854;43675.04374871682376;43694.47194980884524;-19.42820109202853
7451855;43673.90799141728348;43694.69179205258843;-20.78380063530898
7451856;43672.95101881315350;43692.37747555613169;-19.42645674297818
7451857;43669.39679312429507;43690.11990336770396;-20.72311024341327
7451858;43666.23352283502027;43685.63126291085791;-19.39774007583479
7451859;43662.97952626379993;43683.65796805475838;-20.67844179096310
7451860;43664.04887154076278;43683.41575595748145;-19.36688441671481
7451861;43665.72035206481087;43686.42431550046604;-20.70396343565960
7451862;43668.62128311856213;43687.99448988491349;-19.37320676635102
7451863;43663.52819644907140;43684.21319187031622;-20.68499542123925
7451864;43664.11846581226564;43683.46964356872923;-19.35117775646827
7451865;43663.82531226636638;43684.48158328234422;-20.65627101598026
7451866;43666.13015432350221;43685.50649902981968;-19.37634470632121
7451867;43669.44578083080705;43690.05819384125789;-20.61241301044915
7451868;43673.84627391630784;43693.18218743166653;-19.33591351536290
7451869;43676.05077219186205;43696.73944063415547;-20.68866844228925
7451870;43675.84768507289846;43695.22513550784788;-19.37745043494557
7451871;43673.23643397739943;43693.89045194149367;-20.65401796409809
7451872;43671.64933105868113;43690.93313550055609;-19.28380444187198
7451873;43675.08495081088768;43695.70864519523457;-20.62369438433918
7451874;43675.76744627088192;43695.09381847213081;-19.32637220124446
7451875;43674.30201694533753;43694.97900640258740;-20.67698945724571
7451876;43673.46595926812006;43692.81725146708777;-19.35129219896826
7451877;43669.66255185174668;43690.30302326841047;-20.64047141667087
7451878;43666.62352570802614;43685.92235834734311;-19.29883263932258
7451879;43663.37606150253123;43683.95518594212626;-20.57912443958815
7451880;43664.59877534596308;43683.86673702947155;-19.26796168351983
7451881;43666.22658208509529;43686.82993585607619;-20.60335377097563
7451882;43669.27387714359065;43688.52796673435660;-19.25408959076273
7451883;43664.00732061237068;43684.57949807279510;-20.57217746042597
7451884;43664.35033516108524;43683.62107170631498;-19.27073654523640
7451885;43663.96207790515473;43684.55403277448204;-20.59195486932644
7451886;43666.06008466336789;43685.34291318893520;-19.28282852555821
7451887;43668.59228509001696;43689.15590744198562;-20.56362235196458
7451888;43673.31111249377864;43692.58692551284912;-19.27581301906318
7451889;43675.45259813677694;43696.06208513798629;-20.60948700121598
7451890;43675.29714841514942;43694.58195688206615;-19.28480846692032
7451891;43672.55001943114621;43693.11476311765728;-20.56474368651503
7451892;43670.48073112525162;43689.73776939318486;-19.25703826793263
7451893;43674.46494431606698;43695.00464095774805;-20.53969664168351
7451894;43675.17949139119446;43694.42741373910394;-19.24792234790421
7451895;43674.05017027729627;43694.62100922631362;-20.57083894901933
7451896;43673.15212384016922;43692.36701826544595;-19.21489442527637
7451897;43669.27989968493785;43689.81482746714028;-20.53492778220389
7451898;43666.25658312607266;43685.45323082285176;-19.19664769677903
7451899;43662.93573287344771;43683.42379560243717;-20.48806272899150
7451900;43664.35308901962708;43683.54483776544657;-19.19174874581357
7451901;43665.85550810393761;43686.35414196741476;-20.49863386346913
7451902;43668.95815735792712;43688.11943498334585;-19.16127762541340
7451903;43664.28332836949994;43684.71777248038416;-20.43444411089309
7451904;43664.10433601379918;43683.23811697671772;-19.13378096292532
7451905;43663.59114042767033;43684.05746115663351;-20.46632072895544
7451906;43666.09940035869658;43685.20038880530046;-19.10098844660144
7451907;43668.22827023547870;43688.67402920209133;-20.44575896661130
7451908;43672.57788781905401;43691.75034232037433;-19.17245450132782
7451909;43674.81240786222043;43695.32657891899726;-20.51417105677818
7451910;43674.47069143960834;43693.66000066667766;-19.18930922706160
7451911;43671.84967952311126;43692.32889575493755;-20.47921623182381
7451912;43669.75374690668104;43688.92269536933600;-19.16894846265389
7451913;43673.59115586436383;43694.06047986693011;-20.46932400257189
7451914;43674.42536256477615;43693.59056220947969;-19.16519964470075
7451915;43673.33228208034416;43693.82838385296054;-20.49610177261615
7451916;43672.60826907309820;43691.74028497619292;-19.13201590309779
7451917;43668.83097254307359;43689.28207550712250;-20.45110296404302
7451918;43665.92758450952533;43685.03648830300517;-19.10890379347229
7451919;43662.61102531343931;43682.99264078118722;-20.38161546774334
7451920;43663.93507592933747;43683.03412651248073;-19.09905058314045
7451921;43665.40909762620868;43685.84783581426746;-20.43873818805372
7451922;43668.58617291843984;43687.68529573672276;-19.09912281828636
7451923;43663.40987345670874;43683.81259296344069;-20.40271950672147
7451924;43663.90476935530023;43682.98216768541170;-19.07739833011902
7451925;43663.50507473955076;43683.89321092463797;-20.38813618508000
7451926;43665.77243379619904;43684.85013715609966;-19.07770335989927
7451927;43668.49665174491383;43688.87740920235228;-20.38075745744576
7451928;43673.06732809809910;43692.12680505140452;-19.05947695330784
7451929;43675.22444157488644;43695.64483191841282;-20.42039034352117
7451930;43675.02611936039466;43694.13152291018196;-19.10540354979015
7451931;43672.55700698261353;43692.95683743351401;-20.39983045089766
7451932;43670.32212052147952;43689.40337172704312;-19.08125120556530
7451933;43674.89167040190659;43695.25509901939222;-20.36342861748355
7451934;43676.12699225854885;43695.16697442426812;-19.03998216570213
7451935;43674.57926120432967;43694.93426987716521;-20.35500867283415
7451936;43673.80031586329278;43692.84506199893076;-19.04474613563175
7451937;43670.36782453094202;43690.68269043074542;-20.31486589979897
7451938;43666.72122786562977;43685.73846329624939;-19.01723543062089
7451939;43663.34255221406056;43683.66812762986228;-20.32557541580825
7451940;43664.40445694164373;43683.40447160832264;-19.00001466667564
7451941;43665.70906660395849;43686.05939366533130;-20.35032706137435
7451942;43668.80117620380770;43687.82317012183921;-19.02199391802811
7451943;43663.50878691535763;43683.82488605622348;-20.31609914086545
7451944;43663.84785122396715;43682.87853142459790;-19.03068020062973
7451945;43663.57235138311080;43683.88324418650882;-20.31089280341191
7451946;43665.48060771438031;43684.51109990204714;-19.03049218766235
7451947;43668.23267758516158;43688.55676276650047;-20.32408518133613
7451948;43672.80986543035397;43691.83669219396688;-19.02682676362020
7451949;43675.29840235785377;43695.64917286012496;-20.35077050226718
7451950;43675.28749722352222;43694.33078179203585;-19.04328456851439
7451951;43673.12220392302697;43693.47120742197876;-20.34900349896239
7451952;43671.01646654132492;43690.02699549947283;-19.01052895815551
7451953;43675.26042643091932;43695.56817971225246;-20.30775328134018
7451954;43676.07073846476851;43695.06864908963325;-18.99791062486363
7451955;43674.94069411202508;43695.28541824807326;-20.34472413604438
7451956;43674.21705395207391;43693.22328583149647;-19.00623187941698
7451957;43670.27114978329337;43690.57136531455035;-20.30021553125773
7451958;43667.20953198314965;43686.18935966907884;-18.97982768592450
7451959;43663.92417422953440;43684.18719847559260;-20.26302424605727
7451960;43665.11116715735261;43684.04213225762214;-18.93096510027351
7451961;43666.47603849213920;43686.74922289813549;-20.27318440598665
7451962;43669.83622457809543;43688.76857205399574;-18.93234747591429
7451963;43664.51900924141955;43684.75687441264017;-20.23786517122908
7451964;43664.90430819629546;43683.84307009555050;-18.93876189925689
7451965;43664.41484829533147;43684.64808732664096;-20.23323903129992
7451966;43666.33647286625637;43685.28340619793016;-18.94693333166764
7451967;43669.10122424940346;43689.35302637264977;-20.25180212324566
7451968;43673.50259926678700;43692.47457636368927;-18.97197709689475
7451969;43675.80494052211725;43696.07465666827193;-20.26971614615362
7451970;43675.80342594290414;43694.77555134550494;-18.97212540259746
7451971;43672.99948319324176;43693.23170949428459;-20.23222630103684
7451972;43670.93847868339071;43689.84254176860122;-18.90406308520965
7451973;43675.56068673091067;43695.75519939054357;-20.19451265963947
7451974;43675.98240168728807;43694.91107145100250;-18.92866976371547
7451975;43674.87849280609225;43695.10832376923645;-20.22983096314861
7451976;43674.41792215077294;43693.26634350122185;-18.84842135044294
7451977;43669.80148108824505;43690.01844277722557;-20.21696168897479
7451978;43666.56928340194281;43685.42352816637867;-18.85424476444022
7451979;43663.23719374585198;43683.42019384350715;-20.18300009765218
7451980;43664.58979713371809;43683.47184376292716;-18.88204662921786
7451981;43666.01410670195764;43686.22582578759466;-20.21171908564400
7451982;43669.53283513634233;43688.40093733329559;-18.86810219694827
7451983;43664.03521540234215;43684.20000148170220;-20.16478607935948
7451984;43664.33797641927958;43683.21249925551092;-18.87452283623395
7451985;43663.90239310249308;43684.05201236515131;-20.14961926266684
7451986;43665.83298390654818;43684.71715996565035;-18.88417605909580
7451987;43668.52573396415391;43688.70412904615659;-20.17839508200295
7451988;43673.09743031235848;43691.97503876792325;-18.87760845556890
7451989;43675.46664067772508;43695.66141165615409;-20.19477097842547
7451990;43675.38364251091116;43694.28940775686351;-18.90576524595864
7451991;43673.18004369391565;43693.36757449992001;-20.18753080600930
7451992;43670.60691336692980;43689.49072062107734;-18.88380725415501
7451993;43674.87371670560242;43695.05055348402675;-20.17683677842848
7451994;43675.70501281131874;43694.55871717932314;-18.85370436800453
7451995;43674.56466322047345;43694.75212932850263;-20.18746610802344
7451996;43673.83696607365709;43692.68342624016077;-18.84646016650261
7451997;43669.78243619460409;43689.94301106154307;-20.16057486693960
7451998;43666.63459459724254;43685.44085435452143;-18.80625975728013
7451999;43663.25027564383345;43683.35880155189079;-20.10852590806286
7452000;43664.63044622001325;43683.44003894193884;-18.80959272192025
7452001;43665.80329000076745;43685.94160734873731;-20.13831734796587
7452002;43669.37658546912280;43688.16137658092339;-18.78479111179762
7452003;43663.94406186275592;43684.02803367928573;-20.08397181652851
7452004;43664.26656775066658;43683.05946231602138;-18.79289456536013
7452005;43663.84237503642362;43683.93196043129137;-20.08958539487592
7452006;43665.94686381166684;43684.73707828584884;-18.79021447417922
7452007;43669.26048233858455;43689.30028750710335;-20.03980516852717
7452008;43673.17477448240970;43691.95912430080352;-18.78434981839094
7452009;43675.89632826948946;43695.97892523863993;-20.08259696915286
7452010;43675.94726004520635;43694.69096919240110;-18.74370914718932
7452011;43673.15099538819777;43693.24586570954853;-20.09487032134586
7452012;43670.20897371920728;43688.97891988933407;-18.76994617011689
7452013;43674.32161735471891;43694.43815092791920;-20.11653357319772
7452014;43675.24373884857778;43694.03969446184783;-18.79595561327308
7452015;43674.26160858208459;43694.35931446017639;-20.09770587808607
7452016;43673.43814278111677;43692.23534335158911;-18.79720057047230
7452017;43669.39206818019738;43689.48943206862168;-20.09736388843087
7452018;43666.56366418179823;43685.33337570956064;-18.76971152776200
7452019;43663.26947419461067;43683.32537215278717;-20.05589795817619
7452020;43664.77983081987622;43683.51809487222636;-18.73826405235442
7452021;43665.92812280163344;43685.98659943253006;-20.05847663089857
7452022;43669.39096797597449;43688.12318825859256;-18.73222028261110
7452023;43663.93465175189340;43683.97316076543939;-20.03850901354502
7452024;43664.29923126170615;43683.02243044563511;-18.72319918392858
7452025;43663.84828929895593;43683.89513655444898;-20.04684725548325
7452026;43665.77083453371597;43684.52901027363987;-18.75817573993024
7452027;43668.54268908005179;43688.59563314259140;-20.05294406254172
7452028;43672.92855979191518;43691.69586345102289;-18.76730365911070
7452029;43675.30088258250180;43695.36712569373049;-20.06624311122845
7452030;43675.48076801740535;43694.24488102633768;-18.76411300893131
7452031;43673.64098445514537;43693.68761819548672;-20.04663374034776
7452032;43670.92111799982376;43689.67858956897544;-18.75747156915225
7452033;43675.34882793126599;43695.38567140604573;-20.03684347477585
7452034;43676.32163081407634;43695.06690719168546;-18.74527637760549
7452035;43675.22796626658237;43695.30321063132578;-20.07524436474912
7452036;43674.68075438241794;43693.39439859402046;-18.71364421159207
7452037;43670.43698958067398;43690.46448886843427;-20.02749928775437
7452038;43668.20492744011426;43686.81788694075658;-18.61295950064892
7452039;43664.41826939539897;43684.36208817557053;-19.94381878017669
7452040;43665.24060399437440;43683.90071847984655;-18.66011448546881
7452041;43666.69642985860992;43686.65434509279294;-19.95791523418841
7452042;43669.99444146183669;43688.62563927861629;-18.63119781677238
7452043;43664.21361216988589;43684.17492436584871;-19.96131219595063
7452044;43664.44808204856236;43683.10041755822749;-18.65233550966634
7452045;43663.97319828802574;43683.95126999435888;-19.97807170633470
7452046;43665.78219187576178;43684.46982067460340;-18.68762879884765
7452047;43668.52844014838047;43688.52854097884847;-20.00010083046526
7452048;43672.90459448370530;43691.58221681724535;-18.67762233353416
7452049;43675.21215650545491;43695.22982243478327;-20.01766592933479
7452050;43675.07643374236068;43693.78839525864896;-18.71196151628640
7452051;43673.11891504462255;43693.11958157116896;-20.00066652654756
7452052;43670.42504104328691;43689.12612919644744;-18.70108815316084
7452053;43674.82333811506396;43694.82001645200216;-19.99667833693291
7452054;43675.82843175964808;43694.51233700659213;-18.68390524694725
7452055;43674.78326313404978;43694.78760236329981;-20.00433922924284
7452056;43674.14393796653894;43692.80587745646335;-18.66193948992807
7452057;43669.89946469333518;43689.85667247050151;-19.95720777716726
7452058;43666.80440929943143;43685.41819371718157;-18.61378441774509
7452059;43663.31755130434613;43683.26383218688716;-19.94628088254471
7452060;43664.62401235326979;43683.24867040286335;-18.62465804959110
7452061;43665.64688541416399;43685.61246202340408;-19.96557660923117
7452062;43669.52549477465800;43688.14676394605340;-18.62126917139873
7452063;43664.18542031539255;43684.09717332216678;-19.91175300677223
7452064;43664.65210119233234;43683.26047753536841;-18.60837634303362
7452065;43664.36422889243113;43684.28510899192042;-19.92088009948950
7452066;43666.16889956071100;43684.79265899152233;-18.62375943080706
7452067;43668.85510011864244;43688.80139224029699;-19.94629212163914
7452068;43673.17154902738548;43691.80396367103094;-18.63241464364043
7452069;43675.43251899304596;43695.38126479899802;-19.94874580595443
7452070;43675.17789694023668;43693.81538854045357;-18.63749160021438
7452071;43673.13735617921338;43693.09084510771936;-19.95348892851237
7452072;43670.37841269451019;43689.01415848938632;-18.63574579486517
7452073;43674.67791636959009;43694.62367481027468;-19.94575844068764
7452074;43675.71952945930389;43694.34177366910444;-18.62224420981072
7452075;43675.38761642558529;43695.28032844611153;-19.89271202052408
7452076;43674.29976090148557;43692.88095339944266;-18.58119249794725
7452077;43670.44214947525325;43690.29776207995019;-19.85561260469952
7452078;43667.63782633982919;43686.12514045956777;-18.48731411973719
7452079;43663.72832225031016;43683.59648115758318;-19.86815890727204
7452080;43664.96640424719226;43683.50678152983164;-18.54037728263565
7452081;43665.80938984697423;43685.71425519492914;-19.90486534795428
7452082;43669.59217820545746;43688.15377523110510;-18.56159702565683
7452083;43664.36644793999585;43684.24101910749596;-19.87457116749473
7452084;43664.64905996243760;43683.21682038157451;-18.56776041914072
7452085;43664.22161509035504;43684.08954778132465;-19.86793269096866
7452086;43665.97545373499452;43684.53455333655438;-18.55909960156083
7452087;43668.71269497457251;43688.59663441067096;-19.88393943609801
7452088;43672.93648206387297;43691.49304940389266;-18.55656734002027
7452089;43675.13215204835433;43695.03836472384137;-19.90621267548441
7452090;43675.04842315179121;43693.64765376404830;-18.59923061225724
7452091;43673.41587267336581;43693.29008073998557;-19.87420806661606
7452092;43670.51938824199169;43689.10115473127371;-18.58176648927697
7452093;43674.93613998628280;43694.82485449242085;-19.88871450613778
7452094;43676.04520452749421;43694.61064834841090;-18.56544382091285
7452095;43675.18496117432369;43695.07701063172135;-19.89204945740166
7452096;43674.65642712869885;43693.21867337772710;-18.56224624903098
7452097;43670.55659834550897;43690.41490020389028;-19.85830185837421
7452098;43667.57421957796760;43686.07207145042776;-18.49785187247120
7452099;43664.10809964199871;43683.91864563765557;-19.81054599565427
7452100;43665.38241144497442;43683.89406501175836;-18.51165356677274
7452101;43666.27206351140921;43686.10631231374282;-19.83424880232909
7452102;43670.04090405142051;43688.56366911889927;-18.52276506747505
7452103;43664.48045302268292;43684.27856327872723;-19.79811025604085
7452104;43665.31353390806180;43683.73529367224546;-18.42175976418745
7452105;43664.59524767716357;43684.36273616306426;-19.76748848589721
7452106;43666.33422850138595;43684.81024959143542;-18.47602109004222
7452107;43669.54775664542103;43689.30269137873984;-19.75493473332172
7452108;43673.81527283481410;43692.26580021928385;-18.45052738446827
7452109;43675.85840874676796;43695.66813245863159;-19.80972371185698
7452110;43675.70672067836858;43694.22161504066753;-18.51489436229664
7452111;43673.87387801097793;43693.71936006760370;-19.84548205661957
7452112;43670.99158006207290;43689.48627189057879;-18.49469182850136
7452113;43675.06294162494305;43694.87868923047790;-19.81574760553740
7452114;43676.26302882595337;43694.77606354533782;-18.51303471937978
7452115;43675.11884957499569;43694.96719843707979;-19.84834886208428
7452116;43674.70124780594779;43693.18590350457816;-18.48465569864006
7452117;43670.38860703863611;43690.19192869467952;-19.80332165603550
7452118;43667.40665854490362;43685.88100875185773;-18.47435020695178
7452119;43664.02796632249374;43683.78498466200836;-19.75701833952561
7452120;43665.03102938293887;43683.48976091207442;-18.45873152913107
7452121;43665.88952354335197;43685.65799508777127;-19.76847154441659
7452122;43669.66372576227877;43688.14324289395154;-18.47951713165997
7452123;43664.18086422149645;43683.96169873565668;-19.78083451416313
7452124;43664.57097789740510;43683.01456852605043;-18.44359062864588
7452125;43664.22892316957586;43683.99834891656064;-19.76942574698475
7452126;43666.11532376553077;43684.56548158733494;-18.45015782179636
7452127;43669.01778758527507;43688.76595028965676;-19.74816270438551
7452128;43673.22996085630439;43691.69727628586406;-18.46731542956845
7452129;43675.57956906170148;43695.37015203660121;-19.79058297489764
7452130;43675.41374547467422;43693.90603290076979;-18.49228742609144
7452131;43673.63238083685428;43693.40372595311783;-19.77134511626357
7452132;43670.69035310812615;43689.13690918177599;-18.44655607365717
7452133;43674.82234171245364;43694.58562089268526;-19.76327918023188
7452134;43675.82356527505908;43694.31041115296830;-18.48684587790428
7452135;43674.83036439103307;43694.61603929932608;-19.78567490828993
7452136;43674.37176714999077;43692.83915340568637;-18.46738625570410
7452137;43670.83433635871188;43690.52921553435590;-19.69487917564893
7452138;43667.99859160925553;43686.35057859643712;-18.35198698717703
7452139;43664.51428825806215;43684.16702399715723;-19.65273573909643
7452140;43665.48016667019692;43683.83500851364806;-18.35484184345040
7452141;43666.01568922733713;43685.72346958749404;-19.70778036016226
7452142;43670.25350187916047;43688.61645068905636;-18.36294880989245
7452143;43665.03732920191396;43684.69428131468885;-19.65695211277987
7452144;43664.78384676472342;43683.16514065533556;-18.38129389060870
7452145;43664.34834236776805;43684.03778087325190;-19.68943850547774
7452146;43665.98866273945168;43684.39184778877097;-18.40318504931849
7452147;43668.86526868846704;43688.57944378785760;-19.71417509939165
7452148;43673.10691143511940;43691.53094009862980;-18.42402866351483
7452149;43675.39982551697176;43695.13535828109889;-19.73553276411775
7452150;43675.30142051809526;43693.73657594733959;-18.43515542924365
7452151;43673.66464262828231;43693.38379582772905;-19.71915319944441
7452152;43670.53895146687864;43688.94935964143951;-18.41040817456272
7452153;43675.01345003455936;43694.73855351060774;-19.72510347604996
7452154;43675.99833084079728;43694.39235478375485;-18.39402394296226
