# sample; mag1 in nT; mag2 in nT; grad in nT
8929326;43684.31794272130355;43689.43695365537860;-5.11901093408807
8929327;43689.15903532059019;43695.67081932586007;-6.51178400527067
8929328;43693.04586533680413;43698.15997224170860;-5.11410690489725
8929329;43695.38286130149936;43701.88572474982357;-6.50286344832017
8929330;43696.05174203473871;43701.14490616703551;-5.09316413230600
8929331;43077.29834665452654;43040.98595285609917;36.31239379842955
8929332;nan;nan;nan
8929333;nan;nan;nan
8929334;nan;nan;nan
8929335;nan;nan;nan
8929336;nan;nan;nan
8929337;nan;nan;nan
8929338;nan;nan;nan
8929339;nan;nan;nan
8929340;nan;nan;nan
8929341;43668.55551379052486;43675.29225255343044;-6.73673876290181
8929342;43672.68726178869838;43677.86724533608503;-5.17998354739237
8929343;43677.82237970837014;43684.36123651194794;-6.53885680357143
8929344;43681.80876778749371;43686.90643449536583;-5.09766670788550
8929345;43684.69663622343069;43691.22389821689285;-6.52726199346148
8929346;43683.92089605549700;43689.05826670002716;-5.13737064452179
8929347;43688.79441048190347;43695.31957279851486;-6.52516231661116
8929348;43692.61652916276944;43697.74905749684694;-5.13252833407055
8929349;43695.05968226755795;43701.57959515754192;-6.51991288998405
8929350;43695.76354182793148;43700.89453316272557;-5.13099133479807
8929351;43690.27614646994334;43696.78501452549244;-6.50886805554494
8929352;43687.94823374888074;43693.07030562037835;-5.12207187149370
8929353;43681.73446605980280;43688.22746693463705;-6.49300087483453
8929354;43679.34080510522472;43684.44517673212249;-5.10437162689953
8929355;43675.70235381274688;43682.16516873197543;-6.46281491922896
8929356;43677.68637193635368;43682.77022033553658;-5.08384839918244
8929357;43671.40890293622942;43677.87870623500930;-6.46980329878109
8929358;43668.77700448005635;43673.84785687820113;-5.07085239813875
8929359;43664.65104361793055;43671.13135900661291;-6.48031538868530
8929360;43664.98007851772127;43670.06721909389307;-5.08714057617946
8929361;43073.64276206887007;43022.72651197177765;50.91625009709244
8929362;nan;nan;nan
8929363;nan;nan;nan
8929364;nan;nan;nan
8929365;nan;nan;nan
8929366;nan;nan;nan
8929367;nan;nan;nan
8929368;nan;nan;nan
8929369;nan;nan;nan
8929370;nan;nan;nan
8929371;43691.76274914586247;43698.31911320512882;-6.55636405926294
8929372;43688.83624426485767;43693.96616524170531;-5.12992097683593
8929373;43682.04215767957066;43688.56855832963629;-6.52640065006837
8929374;43679.46533710540098;43684.59204712296196;-5.12671001755559
8929375;43675.81558613166999;43682.32487539137946;-6.50928925971181
8929376;43677.78470873911283;43682.87247119801032;-5.08776245889149
8929377;43671.11870494709001;43677.60446787564433;-6.48576292855622
8929378;43668.61494001492247;43673.69835943351791;-5.08341941859138
8929379;43664.66095187011524;43671.14175458593672;-6.48080271583013
8929380;43665.14255302050151;43670.23622748278285;-5.09367446228594
8929381;43668.97796317527536;43675.47127601128159;-6.49331283600825
8929382;43673.10959952710255;43678.21038285526447;-5.10078332816357
8929383;43678.09171799883188;43684.56776430620084;-6.47604630735879
8929384;43681.89661171400076;43687.00619080864271;-5.10957909464067
8929385;43684.76674631550850;43691.26490989341983;-6.49816357791527
8929386;43684.20455060833774;43689.30770427690004;-5.10315366855649
8929387;43689.36228436654346;43695.89384971403342;-6.53156534749552
8929388;43692.99608956606244;43698.10310697492969;-5.10701740886552
8929389;43695.32696365079755;43701.83242811255332;-6.50546446175038
8929390;43695.75606232808786;43700.86847105028573;-5.11240872219398
8929391;43102.74908101617621;43039.31477186150005;63.43430915467854
8929392;nan;nan;nan
8929393;nan;nan;nan
8929394;nan;nan;nan
8929395;nan;nan;nan
8929396;nan;nan;nan
8929397;nan;nan;nan
8929398;nan;nan;nan
8929399;nan;nan;nan
8929400;nan;nan;nan
8929401;43668.71055628374597;43675.42429458774859;-6.71373830400750
8929402;43672.78285231283371;43677.96917957244295;-5.18632725962174
8929403;43677.83084833352041;43684.34924869384849;-6.51840036032829
8929404;43681.59682853824779;43686.71526053632260;-5.11843199806992
8929405;43684.70471722103684;43691.21995571246953;-6.51523849143321
8929406;43684.00329962629621;43689.13361426136544;-5.13031463506535
8929407;43689.64251324435463;43696.17656058262219;-6.53404733827438
8929408;43693.30537493200245;43698.44678775958891;-5.14141282758713
8929409;43695.86501157002203;43702.38173462119448;-6.51672305116407
8929410;43696.36871421422256;43701.49293758932617;-5.12422337510518
8929411;43690.79538714867522;43697.30470897251507;-6.50932182384250
8929412;43687.98073016923445;43693.07538150736218;-5.09465133813004
8929413;43681.80041557829827;43688.27732358156936;-6.47690800326691
8929414;43679.34986733612459;43684.47821762534295;-5.12835028921401
8929415;43675.58708725862380;43682.06720630986820;-6.48011905124258
8929416;43677.65394726728846;43682.72639522320242;-5.07244795590257
8929417;43670.63976319300855;43677.12797304907872;-6.48820985607200
8929418;43668.32983360364597;43673.40046578667534;-5.07063218303056
8929419;43664.35679329257982;43670.85489360953943;-6.49810031695750
8929420;43665.12172034145624;43670.19578561702656;-5.07406527558091
8929421;43075.24171881547954;43022.27654189456371;52.96517692092111
8929422;nan;nan;nan
8929423;nan;nan;nan
8929424;nan;nan;nan
8929425;nan;nan;nan
8929426;nan;nan;nan
8929427;nan;nan;nan
8929428;nan;nan;nan
8929429;nan;nan;nan
8929430;nan;nan;nan
8929431;43691.71236993902858;43698.27573025730089;-6.56336031826945
8929432;43688.29721274448093;43693.40955373257748;-5.11234098810064
8929433;43681.94918212922494;43688.46141109590098;-6.51222896667774
8929434;43679.86603389138327;43684.92294516205584;-5.05691127067140
8929435;43675.59675423624140;43682.08357775841432;-6.48682352217103
8929436;43677.68741964261426;43682.76531061021524;-5.07789096760228
8929437;43670.64717445875431;43677.12228835435963;-6.47511389561117
8929438;43668.44340236637072;43673.53664554130228;-5.09324317492786
8929439;43664.57851173933159;43671.05191158547677;-6.47339984615149
8929440;43665.27519087234396;43670.35690746963519;-5.08171659728728
8929441;43669.07402254120825;43675.56854355291580;-6.49452101171044
8929442;43673.29531420319108;43678.39914596068411;-5.10383175749336
8929443;43678.21084853247885;43684.72091743985220;-6.51006890737523
8929444;43681.75320832090074;43686.84777747374756;-5.09456915283890
8929445;43684.94526453853177;43691.42575280291931;-6.48048826439306
8929446;43684.23741826167679;43689.34854100052326;-5.11112273885536
8929447;43689.71574545674230;43696.23845099940081;-6.52270554265707
8929448;43693.32901865679014;43698.46393110648205;-5.13491244969384
8929449;43695.87837851326185;43702.38379739936499;-6.50541888610182
8929450;43696.12605125505070;43701.26228489201458;-5.13623363696278
8929451;43103.68214800368150;43038.77596289024950;64.90618511343534
8929452;nan;nan;nan
8929453;nan;nan;nan
8929454;nan;nan;nan
8929455;nan;nan;nan
8929456;nan;nan;nan
8929457;nan;nan;nan
8929458;nan;nan;nan
8929459;nan;nan;nan
8929460;nan;nan;nan
8929461;43669.90837553730671;43676.56384428099409;-6.65546874369156
8929462;43673.82343392055191;43678.95678984274127;-5.13335592220025
8929463;43678.52504220561241;43685.02182626358990;-6.49678405797405
8929464;43681.87848084300640;43687.00545179004257;-5.12697094702594
8929465;43684.97501534158800;43691.44975558012811;-6.47474023854176
8929466;43684.59204619033699;43689.66769582383859;-5.07564963349862
8929467;43689.31700462382287;43695.84643068010337;-6.52942605627944
8929468;43692.73686809239007;43697.85751027701917;-5.12064218463547
8929469;43694.97258943804627;43701.48920318012824;-6.51661374207678
8929470;43695.34175718847109;43700.47971465220326;-5.13795746373523
8929471;43689.74705013501080;43696.25880261129350;-6.51175247627897
8929472;43686.77448046210338;43691.87645455259189;-5.10197409049176
8929473;43680.63412107034674;43687.11209907739976;-6.47797800705107
8929474;43678.48560441642621;43683.57709602912655;-5.09149161269998
8929475;43674.92106124058773;43681.39437244227884;-6.47331120168686
8929476;43676.94522117863380;43682.04586820652912;-5.10064702789451
8929477;43670.09174936075578;43676.56428590378346;-6.47253654302347
8929478;43668.00852756225504;43673.08346570554568;-5.07493814329294
8929479;43664.24074622441549;43670.73260242652759;-6.49185620210749
8929480;43664.97091476683272;43670.03637548834377;-5.06546072151353
8929481;43076.31189203093527;43021.98416547397937;54.32772655695694
8929482;nan;nan;nan
8929483;nan;nan;nan
8929484;nan;nan;nan
8929485;nan;nan;nan
8929486;nan;nan;nan
8929487;nan;nan;nan
8929488;nan;nan;nan
8929489;nan;nan;nan
8929490;nan;nan;nan
8929491;43690.09042242663418;43696.73610650287446;-6.64568407624112
8929492;43687.04595415232325;43692.18382936086709;-5.13787520854495
8929493;43681.09387429276103;43687.58950846504013;-6.49563417227212
8929494;43679.57931242154154;43684.62734490033472;-5.04803247879733
8929495;43675.29980802980572;43681.78323721255583;-6.48342918274216
8929496;43677.42596398499154;43682.50146416977805;-5.07550018478316
8929497;43670.40072677464195;43676.88499728436727;-6.48427050972181
8929498;43668.84229739040165;43673.91960045816813;-5.07730306777220
8929499;43665.74718229089194;43672.17830989669892;-6.43112760581249
8929500;43666.00505642794451;43671.07969452671387;-5.07463809877615
8929501;43669.87338669499150;43676.35584631529491;-6.48245962029783
8929502;43674.26937069580890;43679.39772283317143;-5.12835213736387
8929503;43678.70670197351137;43685.20860597061983;-6.50190399711681
8929504;43682.06950034181500;43687.16352955332695;-5.09402921149827
8929505;43684.85132821642037;43691.36411087319721;-6.51278265676827
8929506;43684.14962657166325;43689.26895227008936;-5.11932569842733
8929507;43689.83251862976613;43696.33672181130532;-6.50420318153692
8929508;43693.26449010277429;43698.37804480367777;-5.11355470090702
8929509;43695.71608458596165;43702.22583854180266;-6.50975395583617
8929510;43696.19185035724513;43701.32050047627126;-5.12865011902977
8929511;43078.98145373295119;43038.66661705120350;40.31483668174604
8929512;nan;nan;nan
8929513;nan;nan;nan
8929514;nan;nan;nan
8929515;nan;nan;nan
8929516;nan;nan;nan
8929517;nan;nan;nan
8929518;nan;nan;nan
8929519;nan;nan;nan
8929520;nan;nan;nan
8929521;43669.14497803911945;43675.86458324702835;-6.71960520790712
8929522;43673.70982479845406;43678.88499137431063;-5.17516657584861
8929523;43678.34214609924675;43684.86467595829890;-6.52252985905116
8929524;43682.45642389178101;43687.51424603030318;-5.05782213851935
8929525;43685.04402604437200;43691.51788379749632;-6.47385775312506
8929526;43684.66478800964251;43689.76248633022624;-5.09769832058337
8929527;43690.30260181856283;43696.80920419470203;-6.50660237614113
8929528;43694.15752771044208;43699.22826036293554;-5.07073265248761
8929529;43696.87870856562949;43703.35238773909805;-6.47367917347123
8929530;43696.58168209080759;43701.72751845103630;-5.14583636021997
8929531;43690.89539933599735;43697.41051540276385;-6.51511606677167
8929532;43687.35824124830106;43692.44005703251605;-5.08181578422546
8929533;43681.52889971421973;43688.04640203732561;-6.51750232311243
8929534;43679.21643909092381;43684.31626597336435;-5.09982688244826
8929535;43675.59397635640926;43682.10508534474502;-6.51110898833289
8929536;43677.24585161011055;43682.32332870887331;-5.07747709876517
8929537;43670.32019350947667;43676.81043088557635;-6.49023737610465
8929538;43668.70794183116959;43673.77613050641230;-5.06818867523913
8929539;43664.98763169188896;43671.46982479674625;-6.48219310485638
8929540;43665.91166730348050;43670.97522153777390;-5.06355423429105
8929541;43077.20642087371380;43022.81095451112196;54.39546636259406
8929542;nan;nan;nan
8929543;nan;nan;nan
8929544;nan;nan;nan
8929545;nan;nan;nan
8929546;nan;nan;nan
8929547;nan;nan;nan
8929548;nan;nan;nan
8929549;nan;nan;nan
8929550;nan;nan;nan
8929551;43690.75793244712258;43697.37792169477325;-6.61998924764653
8929552;43687.33229704669066;43692.46647418219800;-5.13417713550219
8929553;43681.20989817290683;43687.73723548441922;-6.52733731151738
8929554;43679.00779247174796;43684.11470159764576;-5.10690912588753
8929555;43675.21472548027668;43681.72370521999255;-6.50897973972257
8929556;43677.61954041522404;43682.64451922531589;-5.02497881009711
8929557;43670.02895218876802;43676.49504730040644;-6.46609511163769
8929558;43668.40762822517718;43673.43678915927012;-5.02916093409029
8929559;43665.07994200977555;43671.50135922881600;-6.42141721904207
8929560;43665.35623994522030;43670.42355270708504;-5.06731276187088
8929561;43669.22298932047124;43675.70251331051259;-6.47952399003592
8929562;43673.80004803207703;43678.90731150445208;-5.10726347237898
8929563;43678.23494653419766;43684.73862932501652;-6.50368279082729
8929564;43681.48011467087781;43686.58591598305793;-5.10580131218151
8929565;43684.10398723990511;43690.62291428673052;-6.51892704683468
8929566;43683.53975057936623;43688.64720881306857;-5.10745823370429
8929567;43689.28126106789568;43695.81137571821455;-6.53011465031886
8929568;43692.49328832557512;43697.61326948022179;-5.11998115465213
8929569;43694.85503895734291;43701.38871896130149;-6.53368000396245
8929570;43695.33982821686368;43700.44911147888342;-5.10928326202039
8929571;43105.15370527509367;43036.98392638301448;68.16977889207324
8929572;nan;nan;nan
8929573;nan;nan;nan
8929574;nan;nan;nan
8929575;nan;nan;nan
8929576;nan;nan;nan
8929577;nan;nan;nan
8929578;nan;nan;nan
8929579;nan;nan;nan
8929580;nan;nan;nan
8929581;43668.83005456093815;43675.55892323589796;-6.72886867495794
8929582;43673.68084677296429;43678.83748371870024;-5.15663694574153
8929583;43677.98401925664075;43684.53711405441572;-6.55309479777738
8929584;43681.34881524676894;43686.47438323399547;-5.12556798722894
8929585;43683.81499990892189;43690.33316483572708;-6.51816492680669
8929586;43683.34245929741155;43688.47382600341371;-5.13136670600225
8929587;43689.08616306884505;43695.60456538556173;-6.51840231672344
8929588;43692.42513312679512;43697.56255711284030;-5.13742398604891
8929589;43694.81037966274744;43701.32426989636588;-6.51389023362036
8929590;43695.29031668965763;43700.41103643149836;-5.12071974184166
8929591;43690.43575471037184;43696.86487897462939;-6.42912426426230
8929592;43686.53713985048671;43691.60067196111777;-5.06353211061879
8929593;43680.62094350317057;43687.11709971826349;-6.49615621509215
8929594;43679.01188489997730;43684.02431450962467;-5.01242960965102
8929595;43674.52824230258557;43681.01993135749217;-6.49168905490662
8929596;43676.10398904166505;43681.18568357085314;-5.08169452918147
8929597;43669.06058196941012;43675.55036217797897;-6.48978020857154
8929598;43667.59038825089374;43672.66904396434256;-5.07865571344808
8929599;43664.16794989124173;43670.64057585355476;-6.47262596232021
8929600;43665.27459527023166;43670.36664640568051;-5.09205113544720
8929601;43076.70802835832001;43022.19028320927464;54.51774514903696
8929602;nan;nan;nan
8929603;nan;nan;nan
8929604;nan;nan;nan
8929605;nan;nan;nan
8929606;nan;nan;nan
8929607;nan;nan;nan
8929608;nan;nan;nan
8929609;nan;nan;nan
8929610;nan;nan;nan
8929611;43690.87834479959565;43697.52058071914507;-6.64223591954969
8929612;43687.34849414048222;43692.50696983275702;-5.15847569226861
8929613;43681.30244367741398;43687.83287136712170;-6.53042768970633
8929614;43678.89623526795913;43684.00515855994308;-5.10892329198647
8929615;43675.01587985159131;43681.52971423032432;-6.51383437873604
8929616;43676.28158165900822;43681.35702054540161;-5.07543888639284
8929617;43669.09554686540650;43675.59400940556225;-6.49846254015140
8929618;43667.54256053923746;43672.62194625387929;-5.07938571463846
8929619;43663.92777811441920;43670.42740768550721;-6.49962957108213
8929620;43665.12438652574201;43670.21954204613576;-5.09515552039085
8929621;43669.05120944757073;43675.52379872486927;-6.47258927729559
8929622;43674.65512288076570;43679.69848076658673;-5.04335788582676
8929623;43679.07148544807569;43685.53144610132586;-6.45996065324812
8929624;43681.66891598248185;43686.76312893300201;-5.09421295051272
8929625;43684.42021990898502;43690.91099453090283;-6.49077462191649
8929626;43684.70226721509971;43689.77378067583049;-5.07151346072499
8929627;43690.17111507497611;43696.66561908884614;-6.49450401386373
8929628;43693.38352552498691;43698.52617050772824;-5.14264498273840
8929629;43695.55679548600165;43702.08022926612466;-6.52343378011961
8929630;43695.94161801775772;43701.07017625559820;-5.12855823784444
8929631;43106.22065603463125;43037.25384978917282;68.96680624546219
8929632;nan;nan;nan
8929633;nan;nan;nan
8929634;nan;nan;nan
8929635;nan;nan;nan
8929636;nan;nan;nan
8929637;nan;nan;nan
8929638;nan;nan;nan
8929639;nan;nan;nan
8929640;nan;nan;nan
8929641;43668.95505286861589;43675.69726395390171;-6.74221108528295
8929642;43674.14581756661937;43679.29359537220444;-5.14777780558372
8929643;43678.27287679585424;43684.82269777962210;-6.54982098376300
8929644;43681.26739818060014;43686.38475179446687;-5.11735361385875
8929645;43683.89952309438377;43690.43367076612776;-6.53414767174236
8929646;43683.87424645708961;43688.99711152839154;-5.12286507130191
8929647;43689.58429294951202;43696.11724647202209;-6.53295352250474
8929648;43692.95505079028953;43698.08177393794176;-5.12672314764802
8929649;43695.24959904233401;43701.77114788747713;-6.52154884513859
8929650;43695.44203573444247;43700.56495220184297;-5.12291646740415
8929651;43689.91051600532955;43696.42059296638763;-6.51007696106075
8929652;43686.28281211952708;43691.38278644951060;-5.09997432998594
8929653;43680.59181959040870;43687.09827224131004;-6.50645265089458
8929654;43678.54525833710795;43683.64203467281914;-5.09677633571686
8929655;43674.54335664060636;43681.05511900079728;-6.51176236018212
8929656;43675.66812941407261;43680.74671452028997;-5.07858510621241
8929657;43668.49689062069956;43674.99651330482448;-6.49962268411966
8929658;43666.82746944297105;43671.88985725044040;-5.06238780747013
8929659;43663.93503061105730;43670.40027309029392;-6.46524247923545
8929660;43665.55853926778218;43670.58906639895577;-5.03052713117394
8929661;43077.31618506925588;43021.75261638831580;55.56356868094405
8929662;nan;nan;nan
8929663;nan;nan;nan
8929664;nan;nan;nan
8929665;nan;nan;nan
8929666;nan;nan;nan
8929667;nan;nan;nan
8929668;nan;nan;nan
8929669;nan;nan;nan
8929670;nan;nan;nan
8929671;43690.26129120226688;43696.91075576754520;-6.64946456527442
8929672;43686.39019381300022;43691.50407813373022;-5.11388432072904
8929673;43680.73548089767428;43687.26807470602216;-6.53259380835300
8929674;43678.61874436507787;43683.71694510593807;-5.09820074086789
8929675;43674.67462992544461;43681.19437955243484;-6.51974962698807
8929676;43675.84328070315678;43680.93374511189177;-5.09046440873498
8929677;43668.35754803298187;43674.86375858070096;-6.50621054772704
8929678;43666.68775561646180;43671.76532721042167;-5.07757159396472
8929679;43663.56922729811777;43670.06512491061585;-6.49589761249274
8929680;43665.08931345213205;43670.16098370146938;-5.07167024934101
8929681;43669.20816613925126;43675.69236553001247;-6.48419939076387
8929682;43674.57217654666601;43679.68611364481330;-5.11393709814680
8929683;43678.64414601718454;43685.14860621827393;-6.50446020108856
8929684;43681.73131057238788;43686.82226205965708;-5.09095148726829
8929685;43684.30482690368081;43690.80766976191080;-6.50284285823425
8929686;43684.22317198327801;43689.33102235915430;-5.10785037587212
8929687;43690.12008774821879;43696.64060600836092;-6.52051826014085
8929688;43693.59306821190694;43698.71324963754159;-5.12018142563099
8929689;43695.94822444712918;43702.49035909376835;-6.54213464664984
8929690;43696.98203023171664;43702.04044058331056;-5.05841035159701
8929691;43107.09305867100920;43037.89084713485499;69.20221153614965
8929692;nan;nan;nan
8929693;nan;nan;nan
8929694;nan;nan;nan
8929695;nan;nan;nan
8929696;nan;nan;nan
8929697;nan;nan;nan
8929698;nan;nan;nan
8929699;nan;nan;nan
8929700;nan;nan;nan
8929701;43669.43465555966395;43676.16976559111936;-6.73511003145298
8929702;43674.85887992730568;43680.05214303853427;-5.19326311122387
8929703;43678.79590717499377;43685.36583019343379;-6.56992301844336
8929704;43681.79297122783464;43686.90946247306420;-5.11649124522529
8929705;43684.15433920444048;43690.70144372378854;-6.54710451935845
8929706;43684.36161858073319;43689.47408752500633;-5.11246894427198
8929707;43690.21839648528112;43696.75221060463082;-6.53381411935529
8929708;43693.49751996418490;43698.63045365498692;-5.13293369080108
8929709;43695.72615986517485;43702.27586754569347;-6.54970768052966
8929710;43695.91788702120539;43701.06460627257911;-5.14671925137459
8929711;43690.39816040877486;43696.93368113090401;-6.53552072213381
8929712;43686.59186130783928;43691.68938798453019;-5.09752667669644
8929713;43680.98582945802627;43687.47775204214850;-6.49192258411631
8929714;43678.94463643212657;43684.03198087060446;-5.08734443848198
8929715;43675.16529235570488;43681.66323397662927;-6.49794162092150
8929716;43676.13023630810494;43681.20160018623574;-5.07136387813049
8929717;43668.68881015125953;43675.18264671044744;-6.49383655919269
8929718;43666.88203156258533;43671.95517628126254;-5.07314471867329
8929719;43663.67527225400408;43670.15012694398320;-6.47485468997425
8929720;43665.30750851632183;43670.37961303670454;-5.07210452037493
8929721;43078.18638438620837;43022.32720707855333;55.85917730766099
8929722;nan;nan;nan
8929723;nan;nan;nan
8929724;nan;nan;nan
8929725;nan;nan;nan
8929726;nan;nan;nan
8929727;nan;nan;nan
8929728;nan;nan;nan
8929729;nan;nan;nan
8929730;nan;nan;nan
8929731;43690.57393358982517;43697.20931735295744;-6.63538376312916
8929732;43686.44775944093999;43691.58283734203724;-5.13507790109979
8929733;43680.88561225820013;43687.40962040127488;-6.52400814307425
8929734;43679.10813285824406;43684.20262022315728;-5.09448736491271
8929735;43675.45727517733758;43681.96496112007299;-6.50768594273019
8929736;43676.33441912146372;43681.41509805756505;-5.08067893609924
8929737;43668.83651975043904;43675.30491618694941;-6.46839643651052
8929738;43667.12049298454804;43672.19411604332709;-5.07362305877937
8929739;43663.91735208108730;43670.41751794431184;-6.50016586322625
8929740;43665.57750743674114;43670.68147760166175;-5.10397016492375
8929741;43669.69930504705553;43676.22382185636525;-6.52451680931208
8929742;43675.20664069805935;43680.31910221080761;-5.11246151274940
8929743;43679.16109485217748;43685.66461045857432;-6.50351560639162
8929744;43682.05250101791898;43687.16146115667652;-5.10896013874356
8929745;43684.33883965545829;43690.83870014249260;-6.49986048703705
8929746;43684.50592021051852;43689.60801711110253;-5.10209690058567
8929747;43690.41085297455720;43696.92258157829929;-6.51172860374127
8929748;43693.61907617917313;43698.74069321721618;-5.12161703804315
8929749;43695.71804298012285;43702.22960840454471;-6.51156542442388
8929750;43695.70116643549409;43700.82698350128339;-5.12581706579091
8929751;43081.47867059914279;43036.88582155044423;44.59284904870000
8929752;nan;nan;nan
8929753;nan;nan;nan
8929754;nan;nan;nan
8929755;nan;nan;nan
8929756;nan;nan;nan
8929757;nan;nan;nan
8929758;nan;nan;nan
8929759;nan;nan;nan
8929760;nan;nan;nan
8929761;43669.40823226363864;43676.12651042751531;-6.71827816388121
8929762;43675.05930947295565;43680.22781696197490;-5.16850748902114
8929763;43679.08595634451922;43685.64063357395207;-6.55467722943964
8929764;43682.09543199753534;43687.21342544736399;-5.11799344983055
8929765;43684.40025950464042;43690.91896095285483;-6.51870144821978
8929766;43684.64642701490811;43689.79335462018207;-5.14692760528053
8929767;43690.52803190920531;43697.06513842306595;-6.53710651386071
8929768;43693.90805446098238;43699.04471514802572;-5.13666068704884
8929769;43695.89695775469590;43702.43311477293901;-6.53615701824565
8929770;43695.99569654720835;43701.14584104505047;-5.15014449784727
8929771;43690.53064883589104;43697.08424205258780;-6.55359321670160
8929772;43686.50160605220299;43691.60130456522165;-5.09969851301510
8929773;43681.00923115021578;43687.52165975506796;-6.51242860485678
8929774;43679.22998844117683;43684.32655468733719;-5.09656624616169
8929775;43675.46505514011369;43681.98886018269695;-6.52380504256970
8929776;43676.14994758151443;43681.20834825433121;-5.05840067281517
8929777;43668.63751185486763;43675.14506086935580;-6.50754901448473
8929778;43666.74030481900263;43671.80457244015270;-5.06426762114976
8929779;43663.57927617429959;43670.07254277237371;-6.49326659807296
8929780;43665.35788374177355;43670.44622088768665;-5.08833714591808
8929781;43078.23532455638633;43021.54570215943386;56.68962239695219
8929782;nan;nan;nan
8929783;nan;nan;nan
8929784;nan;nan;nan
8929785;nan;nan;nan
8929786;nan;nan;nan
8929787;nan;nan;nan
8929788;nan;nan;nan
8929789;nan;nan;nan
8929790;nan;nan;nan
8929791;43690.93884953566157;43697.49683768540126;-6.55798814973478
8929792;43686.02582067685580;43691.14111352620239;-5.11529284934022
8929793;43680.64969946972269;43687.16944419460924;-6.51974472487700
8929794;43678.57330488195294;43683.68329317869939;-5.10998829674694
8929795;43675.19292046736518;43681.71262216175091;-6.51970169438506
8929796;43675.69377061206615;43680.77736849836947;-5.08359788630790
8929797;43668.12046132414252;43674.62130658118986;-6.50084525704840
8929798;43666.39993825400597;43671.47422692503460;-5.07428867103431
8929799;43663.24591983392747;43669.74330942059896;-6.49738958666960
8929800;43664.99479646372492;43670.09372208951390;-5.09892562579741
8929801;43669.22480043261021;43675.73136558083206;-6.50656514822321
8929802;43674.81704355617694;43679.92262872626452;-5.10558517008987
8929803;43678.60247141155560;43685.13076279478992;-6.52829138323657
8929804;43681.61740185914095;43686.72237311540084;-5.10497125625759
8929805;43683.51519928916241;43690.02988003096107;-6.51468074180638
8929806;43683.81749993171979;43688.92384161498921;-5.10634168327406
8929807;43689.75511180572357;43696.28840815191506;-6.53329634620052
8929808;43693.10879157767340;43698.25388209216180;-5.14509051449497
8929809;43694.94231419574498;43701.48132896998140;-6.53901477423525
8929810;43695.02938157754397;43700.15831825995701;-5.12893668241362
8929811;43107.21776355995098;43035.76471787365881;71.45304568628781
8929812;nan;nan;nan
8929813;nan;nan;nan
8929814;nan;nan;nan
8929815;nan;nan;nan
8929816;nan;nan;nan
8929817;nan;nan;nan
8929818;nan;nan;nan
8929819;nan;nan;nan
8929820;nan;nan;nan
8929821;43669.23969584151928;43675.93782171842759;-6.69812587691067
8929822;43674.99002261676651;43680.13447427917708;-5.14445166240335
8929823;43679.19973193073383;43685.67091692903341;-6.47118499830560
8929824;43681.69370781537145;43686.79287769520306;-5.09916987982858
8929825;43683.20361255652097;43689.71616051755700;-6.51254796104549
8929826;43683.72449562091060;43688.84166727387492;-5.11717165296028
8929827;43689.70723443612951;43696.26583897293312;-6.55860453680330
8929828;43693.28844800821389;43698.42754805229197;-5.13910004407200
8929829;43695.16232931883133;43701.69292001173017;-6.53059069289896
8929830;43695.22493020762340;43700.36703806398145;-5.14210785635466
8929831;43689.86009758955333;43696.39848423829972;-6.53838664874394
8929832;43685.70141264962876;43690.79141808934219;-5.09000543971530
8929833;43680.44507888991939;43686.94032286149013;-6.49524397157025
8929834;43678.62255422420276;43683.70090469210845;-5.07835046790921
8929835;43675.42236348432198;43681.94691789719218;-6.52455441286980
8929836;43675.81696110113262;43680.89426189207006;-5.07730079094217
8929837;43668.46714175549278;43674.96129181383003;-6.49415005833625
8929838;43666.44987543691241;43671.51599985396751;-5.06612441705281
8929839;43663.43911534620565;43669.91035687483236;-6.47124152862715
8929840;43665.15830285244010;43670.23383316669788;-5.07553031425149
8929841;43079.61675639387249;43020.37866748482338;59.23808890904471
8929842;nan;nan;nan
8929843;nan;nan;nan
8929844;nan;nan;nan
8929845;nan;nan;nan
8929846;nan;nan;nan
8929847;nan;nan;nan
8929848;nan;nan;nan
8929849;nan;nan;nan
8929850;nan;nan;nan
8929851;43690.22277143211249;43696.85097565261822;-6.62820422050403
8929852;43685.67000435427326;43690.78802030088264;-5.11801594661155
8929853;43681.13783691968274;43687.60990218126244;-6.47206526157849
8929854;43678.72541651213396;43683.82129604620422;-5.09587953407856
8929855;43675.49587446526857;43681.99644571598765;-6.50057125071652
8929856;43675.84943766840297;43680.92084545455873;-5.07140778616466
8929857;43668.88530235597136;43675.31193716850976;-6.42663481253682
8929858;43666.58808795746882;43671.61860748974868;-5.03051953228310
8929859;43663.19901891794871;43669.67158126497088;-6.47256234702411
8929860;43665.03097599848843;43670.09891560301912;-5.06793960452710
8929861;43668.96982876793481;43675.47623932488204;-6.50641055694910
8929862;43675.06461442593718;43680.13833611239534;-5.07372168645984
8929863;43678.78832434280048;43685.29809214820125;-6.50976780540358
8929864;43681.58108158077084;43686.70283888747508;-5.12175730669790
8929865;43683.28515392292320;43689.79842388170800;-6.51326995878300
8929866;43684.10149661535979;43689.23411302949535;-5.13261641413424
8929867;43690.06396447191946;43696.56510679935309;-6.50114232743459
8929868;43693.33290305631090;43698.46413096292963;-5.13122790661200
8929869;43694.84654079160828;43701.34751947663608;-6.50097868501968
8929870;43694.64631923635898;43699.76489711694012;-5.11857788058130
